dart_DerivativeLiabilitiesBeforeCreditRiskAdjustment,114
dart_DiscountOnConvertibleBonds,114
dart_DividendIncome,113
dart_DividendfromFinancialGuaranteeContract,114
dart_Donations,112
dart_ElectricPowerExpense,114
dart_ElementsOfOtherStockholdersEquity,23
dart_EmployeeBenefits,110
dart_EntertainmentExpenses,111
dart_EquityAtBeginningOfPeriod,0
dart_ExchangeableBonds,114
dart_ExportOverallExpense,114
dart_FairValueOfPlanAssets,113
dart_FinanceLeaseAssetGross,114
dart_FinishedGoodsGross,110
dart_FittingGross,114
dart_FreightExpenses,111
dart_GainOnExemptionOfDebts,114
dart_GainOnForeignExchangeTranslations,110
dart_GainOnValuationOfAvailableForSaleFinancialAssets,114
dart_GainsCapitalReduction,112
dart_GainsCumulativeEffectForeignCurrencyTranslation,114
dart_GainsForeignCurrencyTransactions,110
dart_GainsFromCommission,114
dart_GainsLossesOnActuarialValuation,110
dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,114
dart_GainsOnDisposalsOfHeldForTradingFinancialAssetsFinancialIncome,114
dart_GainsOnDisposalsOfPropertyPlantAndEquipment,110
dart_GainsOnForeignExchangeTranslationsFinancialIncome,113
dart_GainsOnReimbursementOrCompensation,114
dart_GainsOnSaleOfInvestmentsInAssociates,114
dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,114
dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,114
dart_GainsOnValuationOfLongTermFinancialInstruments,114
dart_GainsSaleTreasuryStock,114
dart_GainsValuationAvailableForSaleFinancialAssets,113
dart_GoodsInTransitGross,113
dart_GoodwillGross,106
dart_GovernmentGrantsBuildingsGross,114
dart_GovernmentGrantsCashAndCashEquivalentsGross,114
dart_GovernmentGrantsCurrentBiologicalAssetsGross,114
dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,114
dart_GovernmentGrantsMachineryGross,111
dart_GovernmentGrantsOfficeEquipmentGross,114
dart_GovernmentGrantsOtherIntangibleAssetsGross,114
dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,114
dart_GovernmentGrantsStructureGross,114
dart_GovernmentGrantsToolsAndEquipmentGross,114
dart_ImpairmentLossesOnAssociates,114
dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,114
dart_ImpairmentLossesOnIntangibleAssets,112
dart_IncreaseDecreaseThroughBusinessCombinations,113
dart_IncreaseDecreaseThroughChangesInAccountingPolicies,114
dart_IncreaseDecreaseThroughConsolidatedTaxPayment,114
dart_IncreaseDecreaseThroughCorrectionsOfErrors,114
dart_InsurancePremiums,111
dart_IntangibleAssetsUnderDevelopmentGross,114
dart_InterestExpenseFinanceExpense,111
dart_InterestIncomeFinanceIncome,109
dart_InvestedAssetForPostemploymentBenefit,109
dart_IssuedCapitalOfCommonStock,103
dart_IssuedCapitalOfPreferredStock,113
dart_LandGross,110
dart_LandUseRightGross,114
dart_LeaseholdDeposits,113
dart_LegalReserve,113
dart_LicencesAndFranchisesGross,114
dart_LongTermAdvancePaymentsGross,113
dart_LongTermAdvancesCustomers,113
dart_LongTermBorrowingsGross,42
dart_LongTermDepositsNotClassifiedAsCashEquivalents,75
dart_LongTermDepositsProvidedGross,110
dart_LongTermDueFromCustomersForContractWork,114
dart_LongTermFinancialInstruments,114
dart_LongTermGuaranteeDepositRentGross,108
dart_LongTermGuaranteeDepositWithholdingsNet,114
dart_LongTermIncomeReceivedInAdvance,114
dart_LongTermLeaseholdDeposits,111
dart_LongTermLoansAndReceivablesGross,114
dart_LongTermLoansGross,108
dart_LongTermOtherGuaranteeDepositReceivedGross,114
dart_LongTermOtherPayablesGross,106
dart_LongTermOtherReceivablesGross,113
dart_LongTermPrepaidExpenses,112
dart_LongTermTradeAndOtherNonCurrentPayables,81
dart_LongTermTradeAndOtherNonCurrentReceivablesGross,62
dart_LongTermTradeReceivablesGross,109
dart_LossOnForeignExchangeTranslations,110
dart_LossValuationAvailableForSaleFinancialAssets,114
dart_LossesCumulativeEffectForeignCurrencyTranslation,113
dart_LossesForeignCurrencyTransactions,110
dart_LossesFromRedemptionOfBonds,114
dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,112
dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,114
dart_LossesOnDisposalsOfInvestments,114
dart_LossesOnDisposalsOfPropertyPlantAndEquipment,109
dart_LossesOnForeignExchangeTranslationsFinancialExpense,113
dart_LossesOnSaleOfInvestmentsInAssociates,114
dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,114
dart_LossesOnValuationOfLongTermFinancialInstruments,114
dart_LossesSaleTreasuryStock,113
dart_MachineryGross,109
dart_MembershipExpenses,114
dart_MerchandiseGross,110
dart_MiscellaneousExpenses,113
dart_MiscellaneousIncome,108
dart_MiscellaneousLosses,108
dart_NonCurrentAvailableForSaleFinancialAssets,102
dart_NonCurrentDerivativeAssets,113
dart_NonCurrentDerivativeLiabilities,112
dart_NonCurrentFairValueFinancialAsset,112
dart_NonCurrentFinanceLeaseLiabilities,111
dart_NonCurrentFinancialAssetsHeldToMaturity,114
dart_NonCurrentFinancialGuaranteeLiabilities,114
dart_NonCurrentFirmCommitmentLiabilities,114
dart_NonCurrentProvisionForConstructionLosses,114
dart_NonCurrentProvisionsForConstructionWarranties,111
dart_NonCurrentProvisionsForProductWarranties,114
dart_NonCurrentProvisionsForReturnedGoods,114
dart_NonCurrentWorkoutPayables,114
dart_NonOperatingProfitLoss,114
dart_NoncurrentFinanceLeaseReceivable,114
dart_OfficeEquipmentGross,111
dart_OperatingIncomeLoss,0
dart_OrdinaryDevelopmentExpense,112
dart_OtherCapitalAdjustments,106
dart_OtherCapitalSurplus,110
dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,90
dart_OtherComprehensiveIncomeGainsLossesOnRevaluation,114
dart_OtherComprehensiveIncomeLossAccumulatedAmount,53
dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,114
dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,79
dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,74
dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,67
dart_OtherCostOfSales,112
dart_OtherCurrentAssets,48
dart_OtherCurrentLiabilities,48
dart_OtherFinancialIncome,114
dart_OtherGains,9
dart_OtherIntangibleAssetsGross,99
dart_OtherLosses,12
dart_OtherNonCurrentAssets,74
dart_OtherNonCurrentLiabilities,92
dart_OtherPropertyPlantAndEquipmentGross,110
dart_OtherReversalsOfProvisions,114
dart_OtherTransactions,95
dart_PackingExpenses,114
dart_PaymentForConsolidatedCapitalTransactions,114
dart_PaymentsOfIncomeTaxesPayable,109
dart_PostemploymentBenefitObligations,50
dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,114
dart_PresentValueDiscountsLongTermOtherReceivablesGross,114
dart_PresentValueDiscountsLongTermTradeReceivablesGross,114
dart_PresentValueOfDefinedBenefitObligation,105
dart_ProceedsFromExerciseOfShareOptions,114
dart_ProceedsFromPaidinCapitalIncrease,114
dart_ProceedsFromSalesOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,114
dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,114
dart_ProvisionForSeveranceIndemnities,112
dart_PublicationExpenses,112
dart_PurchaseDisposalsOfOddShares,113
dart_PurchaseDispostionOfAssociatesOrJointVenture,108
dart_RawMaterialsGross,111
dart_ReceivablesOnConstructionContracts,114
dart_ReclassificationAdjustments,106
dart_RedemptionPremiumOnConvertibleBonds,114
dart_RentalExpenses,111
dart_RepairExpenses,112
dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,107
dart_RevenueFromRenderingOfServicesRental,113
dart_RevenueFromSaleOfGoodsMerchandise,111
dart_RevenueFromSaleOfGoodsProduct,110
dart_RevenueFromServices,114
dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,114
dart_SalariesWages,111
dart_SemiFinishedGoodsGross,114
dart_ShareBasedPaymentTransactions,101
dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,100
dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,109
dart_ShareOfRetainedEarningsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,114
dart_ShipsGross,113
dart_ShortTermAccruedExpenses,102
dart_ShortTermAccruedIncome,104
dart_ShortTermAdvancePayments,108
dart_ShortTermAdvancesCustomers,106
dart_ShortTermBorrowings,100
dart_ShortTermDepositsNotClassifiedAsCashEquivalents,76
dart_ShortTermDepositsProvided,114
dart_ShortTermDueFromCustomersForContractWork,111
dart_ShortTermDueToCustomersForContractWork,112
dart_ShortTermFinancialInstrumentsGross,114
dart_ShortTermGuaranteeDepositRent,113
