ticker,corp_name,corp_code,listed_company
029530,신도리코,00135795,1
029780,삼성카드,00126292,1
029960,코엔텍,00197476,1
030000,제일기획,00148276,1
030190,NICE평가정보,00158325,1
030200,케이티,00190321,1
030210,다올투자증권,00156859,1
030350,드래곤플라이,00230036,1
030520,한글과컴퓨터,00204262,1
030530,원익홀딩스,00216647,1
030610,교보증권,00113359,1
030720,동원수산,00118044,1
030960,양지사,00139685,1
031310,아이즈비전,00200910,1
031330,에스에이엠티,00128661,1
031430,신세계인터내셔날,00234412,1
031440,신세계푸드,00274933,1
031510,오스템,00175173,1
031820,아이티센씨티에스,00186559,1
031860,디에이치엑스컴퍼니,00180865,1
031980,피에스케이홀딩스,00208444,1
032080,아즈텍WB,00201131,1
032190,다우데이타,00238782,1
032280,삼일,00127909,1
032300,한국파마,00187770,1
032350,롯데관광개발,00231372,1
032500,케이엠더블유,00226352,1
032540,TJ미디어,00201733,1
032560,황금에스티,00218575,1
032580,피델릭스,00189538,1
032620,유비케어,00220057,1
032640,LG유플러스,00231363,1
032680,소프트센,00204226,1
032750,삼진,00173351,1
032790,엠젠솔루션,00110884,1
032800,판타지오,00231691,1
032820,우리기술,00231044,1
032830,삼성생명,00126256,1
032850,비트컴퓨터,00231707,1
032860,더라미,00205687,1
032940,원익,00210980,1
032960,동일기연,00199076,1
032980,바이온,00232089,1
033050,제이엠아이,00222435,1
033100,제룡전기,00185356,1
033130,디지틀조선,00231442,1
033160,엠케이전자,00121686,1
033170,시그네틱스,00158219,1
033180,KH 필룩스,00193009,1
033200,모아텍,00241209,1
033230,인성정보,00229021,1
033240,자화전자,00146861,1
033250,체시스,00125576,1
033270,유나이티드,00158963,1
033290,코웰패션,00155948,1
033310,엠투엔,00143226,1
033320,제이씨현시스템,00223513,1
033340,좋은사람들,00205003,1
033500,동성화인텍,00231105,1
033530,SJG세종,00134510,1
033540,파라텍,00105138,1
033560,블루콤,00238001,1
033640,네패스,00227333,1
033780,케이티앤지,00244455,1
033790,피노,00276083,1
033830,티비씨,00204642,1
033920,무학,00121543,1
034020,두산에너빌리티,00159616,1
034120,SBS,00130772,1
034220,LG디스플레이,00105873,1
034230,파라다이스,00171265,1
034310,NICE,00158316,1
034590,인천도시가스,00145862,1
034730,SK,00181712,1
034810,해성산업,00219361,1
034830,한국토지신탁,00233653,1
034940,조아제약,00231831,1
034950,한국기업평가,00156956,1
035000,HS애드,00140168,1
035080,그래디언트,00244561,1
035150,백산,00122551,1
035200,프럼파스트,00356389,1
035250,강원랜드,00255619,1
035290,골드앤에스,00249502,1
035420,NAVER,00266961,1
035460,기산텔레콤,00258421,1
035510,신세계I&C,00219486,1
035600,KG이니시스,00264547,1
035610,솔본,00249982,1
035620,바른손이앤에이,00259590,1
035720,카카오,00258801,1
035760,CJ ENM,00265324,1
035810,이지홀딩스,00242378,1
035890,서희건설,00219848,1
035900,JYP Ent.,00258689,1
036000,예림당,00259934,1
036010,아비코전자,00138598,1
036030,케이티알파,00260958,1
036090,위지트,00258360,1
036120,서울평가정보,00260745,1
036170,에이치엠넥스,00232821,1
036180,지더블유바이텍,00257149,1
036190,금화피에스시,00176516,1
036200,유니셈,00260569,1
036220,오상헬스케어,00260657,1
036420,콘텐트리중앙,00203315,1
036460,한국가스공사,00261285,1
036480,대성미생물,00177320,1
036530,SNT홀딩스,00225159,1
036540,SFA반도체,00301246,1
036560,KZ정밀,00141389,1
036570,엔씨소프트,00261443,1
036580,팜스코,00260408,1
036620,감성코퍼레이션,00261009,1
036630,세종텔레콤,00268002,1
036640,HRS,00230911,1
036670,삼양케이씨아이,00265041,1
036690,코맥스,00268118,1
036710,심텍홀딩스,00152127,1
036800,나이스정보통신,00264945,1
036810,에프에스티,00223434,1
036830,솔브레인홀딩스,00247975,1
036890,진성티이씨,00174208,1
036930,주성엔지니어링,00252135,1
037030,파워넷,00231354,1
037070,파세코,00238153,1
037230,한국팩키지,00198192,1
037270,YG PLUS,00249247,1
037330,인지디스플레,00265421,1
037350,성도이엔지,00216498,1
037370,EG,00261054,1
037400,우리엔터프라이즈,00155692,1
037440,희림,00236863,1
037460,삼지전자,00128315,1
037560,LG헬로비전,00222532,1
037710,광주신세계,00220561,1
037760,쎄니트,00239596,1
037950,엘컴텍,00242712,1
038010,제일테크노스,00148595,1
038060,루멘스,00406329,1
038070,서린바이오,00373447,1
038110,에코플라스틱,00139153,1
038290,마크로젠,00261373,1
038390,레드캡투어,00261355,1
038460,바이오스마트,00240857,1
038500,삼표시멘트,00239639,1
038530,케이바이오,00255105,1
038540,상상인,00306162,1
038620,위즈코프,00264228,1
038680,에스넷,00264635,1
038870,에코바이오,00287812,1
038880,아이에이,00252269,1
038950,파인디지털,00264732,1
039010,현대에이치티,00255044,1
039020,이건홀딩스,00184889,1
039030,이오테크닉스,00246417,1
039130,하나투어,00269940,1
039200,오스코텍,00263654,1
039240,경남스틸,00206039,1
039290,인포뱅크,00243757,1
039310,세중,00264671,1
039340,한국경제TV,00263371,1
039420,케이엘넷,00246620,1
039440,에스티아이,00298340,1
039490,키움증권,00296290,1
039560,다산네트웍스,00268251,1
039570,HDC랩스,00350312,1
039610,화성밸브,00217743,1
039740,한국정보공학,00261957,1
039830,오로라,00141556,1
039840,디오,00115931,1
039860,나노엔텍,00230425,1
039980,폴라리스AI,00369213,1
040160,누리플렉스,00269889,1
040300,YTN,00200275,1
040350,크레오에스지,00346407,1
040420,정상제이엘에스,00287788,1
040610,SG&G,00264714,1
040910,아이씨디,00298377,1
041020,폴라리스오피스,00269852,1
041190,우리기술투자,00231664,1
041440,현대에버다임,00228536,1
041460,한국전자인증,00361169,1
041510,에스엠,00260930,1
041520,이엘씨,00137289,1
041590,플래스크,00297448,1
041650,상신브레이크,00129642,1
041830,인바디,00269922,1
041910,폴라리스AI파마,00463342,1
041920,메디아나,00273439,1
041930,동아화성,00199988,1
041960,코미팜,00187415,1
042000,카페24,00260879,1
042040,케이피엠테크,00206686,1
042110,에스씨디,00171867,1
042370,비츠로테크,00103644,1
042420,네오위즈홀딩스,00266952,1
042500,링네트,00352499,1
042510,라온시큐어,00255433,1
042520,한스바이오메드,00349060,1
042600,새로닉스,00147994,1
042660,한화오션,00111704,1
042670,HD현대인프라코어,00344287,1
042700,한미반도체,00161383,1
042940,상지건설,00232007,1
043090,더테크놀로지,00351454,1
043100,알파녹스,00220109,1
043150,바텍,00264255,1
043200,파루,00266934,1
043220,티에스넥스젠,00317487,1
043260,성호전자,00317210,1
043340,에쎈테크,00203209,1
043360,디지아이,00295547,1
043370,피에이치에이,00155151,1
043590,웰킵스하이텍,00260611,1
043610,KT지니뮤직,00223762,1
043650,국순당,00256715,1
043710,서울리거,00305570,1
043910,자연과환경,00418379,1
044060,조광ILI,00291860,1
044180,KD,00111218,1
044340,위닉스,00293886,1
044380,주연테크,00269241,1
044450,KSS해운,00160232,1
044480,빌리언스,00173449,1
044490,태웅,00186799,1
044780,에이치케이,00235183,1
044820,코스맥스비티아이,00219574,1
044960,이글벳,00145473,1
044990,에이치엔에스하이텍,00311216,1
045060,오공,00220969,1
045100,한양이엔지,00216762,1
045300,성우테크론,00350482,1
045340,토탈소프트,00355089,1
045390,대아티아이,00318316,1
045510,정원엔시스,00147772,1
045520,크린앤사이언스,00185222,1
045660,에이텍,00256502,1
045970,코아시아,00271501,1
046070,코다코,00295857,1
046120,오르비텍,00297989,1
046210,HLB파나진,00172079,1
046310,백금T&A,00360036,1
046390,삼화네트웍스,00301112,1
046440,KG모빌리언스,00405278,1
046890,서울반도체,00130763,1
046940,우원개발,00363246,1
046970,우리로,00296005,1
047040,대우건설,00124540,1
047050,포스코인터내셔널,00124504,1
047080,한빛소프트,00348292,1
047310,파워로직스,00269612,1
047400,유니온머티리얼,00369833,1
047560,이스트소프트,00273420,1
047770,코데즈컴바인,00329093,1
047810,한국항공우주,00309503,1
047820,초록뱀미디어,00299464,1
047920,HLB제약,00336817,1
048410,현대바이오,00313649,1
048430,유라테크,00201742,1
048470,대동스틸,00109268,1
048530,인트론바이오,00292434,1
048550,SM C&C,00185046,1
048770,TPC,00108649,1
048830,엔피케이,00108490,1
048870,시너지이노베이션,00475985,1
048910,대원미디어,00351807,1
049070,인탑스,00226866,1
049080,기가레인,00377018,1
049120,파인디앤씨,00350020,1
049180,셀루메드,00310156,1
049430,코메론,00152783,1
049470,SGA,00351579,1
049480,오픈베이스,00335076,1
