ticker,corp_name,delisting_date,delisting_reason,corp_code,listed_company
041500,대한바이오,20060425,2사업연도 연속 매출액 30억원 미달(상장폐지사유일 : 2006년 04월 10일),00291152,0
066480,휘튼,20060425,감사의견거절(상장폐지사유발생일 : 2006년 4월 10일),00371139,0
039110,에스피컴텍,20060415,2사업연도 연속 매출액 30억원 미달(상장폐지사유 발생일 : 2006년 03월 31일),00268181,0
056060,세니콘,20060408,감사범위제한으로 인한 의견거절(상장폐지사유 발생일 : 2006년 03월 27일),00305695,0
014010,인터피온반도체,20051228,감사의견 의견거절,00111591,0
019560,한국파트너스,20051224,상장폐지신청(2005.12.21),00162081,0
039870,피케이엘,20051109,상장폐지신청(2005.10.14),00222213,0
057110,아이티센,20051022,"최근사업연도말 현재 자본잠식률 100분의50이상의 사유로
관리종목지정된 후, 최근 반기말기준으로 감사의견거절 및
반기말 자본잠식률이 100분의 50 이상",00366164,0
021570,알루코,20051013,최종부도(상장폐지사유 발생일 : 2005년 09월 27일),00139418,0
038980,이지클럽,20050910,최근사업연도말 기준 자본잠식률 100분의 50이상의 사유로 관리종목지정 후 법정제출기한 다음날로부터 10일이내 반기보고서 미제출,00229827,0
055810,KTC텔레콤,20050813,최종부도(상장폐지사유 발생일 : 2005년 07월 29일),00367598,0
001580,신광기업,20050805,감사의견 의견거절,00135670,0
006250,극동전선,20050718,보통주 거래량요건 미충족(월평균거래량 1/100미만) 2분기 계속,00105165,0
042950,미래코리아1MF,20050604,존립기간의 만료,00318839,0
008030,아이텍스필,20050602,최종부도(상장폐지사유 발생일 : 2005년 05월 02일),00130000,0
032180,이수세라믹,20050525,상장폐지신청(2005.04.28),00145534,0
038960,현주컴퓨터,20050511,최종부도(상장폐지사유 발생일 : 2005년 04월 25일),00244330,0
002480,범양사,20050504,주식분산기준 미달 2년 연속,00122728,0
033220,남성알미늄,20050504,주식분산기준 미달 2년 연속,00107303,0
046810,KEPS,20050430,경상손실 및 시가총액 50억원 미달 2회 연속(상장폐지사유 발생일 : 2005년 4월 15일),00252658,0
030950,보진재,20050430,경상손실 및 시가총액 50억원 미달 2회 연속(상장폐지사유 발생일 : 2005년 4월 15일),00123514,0
009940,대아리드선,20050428,자본전액잠식,00110981,0
008120,모토조이,20050428,자본전액잠식,00124577,0
001670,경남모직,20050428,회사정리절차 법인의 상장적격성 불인정,00101275,0
044440,솔빛미디어,20050426,감사의견거절(상장폐지사유 발생일 : 2005년 04월 11일),00267669,0
032050,후야인포넷,20050426,자본전액잠식(상장폐지사유 발생일 : 2005년 04월 11일),00194372,0
036900,택산아이엔씨,20050423,감사의견거절,00154693,0
036820,BET,20050421,감사범위제한 한정(상장폐지사유 발생일 : 2005년 03월 21일),00248956,0
009890,맥슨텔레콤,20050421,자본전액잠식,00120960,0
032610,에스오케이,20050421,감사의견거절(상장폐지사유 발생일 : 2005년 04월 06일),00179832,0
049130,하우리,20050420,감사의견거절(상장폐지사유 발생일 : 2005년 03월 21일),00352000,0
009760,한국컴퓨터지주,20050419,보통주 주식분포요건 미충족(일반주주 주식수 10/100미만) 2년 계속,00159874,0
036590,케이엔티,20050416,자본전액잠식(상장폐지사유발생일 : 2005년 03월 31일),00325918,0
009360,베네데스하이텍,20050415,감사의견 의견거절,00151614,0
012250,셰프라인,20050415,감사의견 의견거절,00142591,0
006750,센추리,20050414,감사의견 의견거절,00101992,0
042960,창민테크,20050413,감사의견거절(상장폐지사유 발생일 : 2005년 03월 28일),00267021,0
054370,업필,20050412,감사의견거절(상장폐지사유 발생일 : 2005년 03월 26일),00358730,0
037220,넥스텔,20050409,최종부도(상장폐지사유 발생일 : 2005년 03월 24일),00265254,0
038100,아이엠아이티,20050408,감사의견거절(상장폐지사유 발생일 : 2005년 03월 23일),00260921,0
006150,한메NS,20050408,회사정리절차 개시 신청,00136217,0
018180,텔슨정보통신,20050407,감사의견거절(상장폐지사유 발생일 : 2005년 03월 22일),00153852,0
037650,성진산업,20050405,감사의견거절(상장폐지사유 발생일 : 2005년 03월 21일),00246815,0
056500,슈마일렉트론,20050405,감사의견거절(상장폐지사유 발생일 : 2005년 03월 22일),00350224,0
053250,엔에스아이,20050402,감사의견거절(상장폐지사유 발생일 : 2005년 03월 19일),00348052,0
036600,지니웍스,20050402,감사의견거절(상장폐지사유 발생일 : 2005년 03월 18일),00141440,0
036020,한아시스템,20050402,감사의견 부적정(상장폐지사유 발생일 : 2005년 03월 21일),00244932,0
036880,맥시스템,20050331,감사의견거절(상장폐지사유 발생일 : 2005년 03월 16일),00247762,0
054080,우주통신,20050330,감사의견거절(상장폐지사유 발생일 : 2005년 03월 15일,00236021,0
025690,동방라이텍,20050312,감사의견거절(상장폐지사유 발생일 : 2005년 02월 24일),00203458,0
037500,굿라이프5MF,20050224,간접투자자산운용업법 제110조(구 증권투자회사법 제64조)에 의한 해산사유발생,00277727,0
037640,대경테크노스,20050124,최종부도(등록취소사유발생일 : 2005년 1월 7일),00248053,0
035910,현대멀티캡,20050119,최종부도(등록취소사유발생일: 2005년 1월 4일),00258731,0
009220,그로웰전자,20050119,액면가액일정비율미만(취소사유발생일 : 2005년 01월 04일),00101637,0
035780,그로웰텔레콤,20050111,액면가액일정비율미만(취소사유발생일 : 2004년 12월 24일),00259916,0
005600,중앙제지,20050106,최종부도발생,00149840,0
